,timestamp,open,high,low,close,datetime
7153,1772073240000000000,5178.57,5178.57,5176.35,5176.67,2026-02-26T02:34:00.000000Z
7154,1772073300000000000,5176.67,5179.14,5176.0,5176.0,2026-02-26T02:35:00.000000Z
7155,1772073360000000000,5176.0,5176.36,5173.14,5174.76,2026-02-26T02:36:00.000000Z
7156,1772073420000000000,5174.76,5180.24,5174.23,5179.31,2026-02-26T02:37:00.000000Z
7157,1772073480000000000,5179.31,5181.21,5177.99,5180.71,2026-02-26T02:38:00.000000Z
7158,1772073540000000000,5180.71,5180.71,5178.48,5178.48,2026-02-26T02:39:00.000000Z
7159,1772073600000000000,5178.48,5178.48,5172.38,5174.21,2026-02-26T02:40:00.000000Z
7160,1772073660000000000,5174.21,5176.14,5173.35,5174.89,2026-02-26T02:41:00.000000Z
7161,1772073720000000000,5174.89,5174.89,5173.58,5174.15,2026-02-26T02:42:00.000000Z
7162,1772073780000000000,5174.15,5174.15,5173.17,5173.32,2026-02-26T02:43:00.000000Z
7163,1772073840000000000,5173.32,5175.69,5173.32,5174.54,2026-02-26T02:44:00.000000Z
7164,1772073900000000000,5174.54,5180.66,5173.83,5177.17,2026-02-26T02:45:00.000000Z
7165,1772073960000000000,5177.17,5178.97,5177.15,5178.49,2026-02-26T02:46:00.000000Z
7166,1772074020000000000,5178.49,5180.0,5178.21,5179.2,2026-02-26T02:47:00.000000Z
7167,1772074080000000000,5179.2,5179.69,5178.35,5178.71,2026-02-26T02:48:00.000000Z
7168,1772074140000000000,5178.71,5179.69,5178.01,5178.35,2026-02-26T02:49:00.000000Z
7169,1772074200000000000,5178.35,5180.37,5178.35,5180.11,2026-02-26T02:50:00.000000Z
7170,1772074260000000000,5180.11,5180.85,5179.87,5180.64,2026-02-26T02:51:00.000000Z
7171,1772074320000000000,5180.64,5180.64,5179.44,5180.31,2026-02-26T02:52:00.000000Z
7172,1772074380000000000,5180.31,5181.0,5180.31,5181.0,2026-02-26T02:53:00.000000Z
7173,1772074440000000000,5181.0,5181.0,5180.52,5181.0,2026-02-26T02:54:00.000000Z
7174,1772074500000000000,5181.0,5182.58,5181.0,5182.58,2026-02-26T02:55:00.000000Z
7175,1772074560000000000,5182.58,5182.71,5182.58,5182.7,2026-02-26T02:56:00.000000Z
7176,1772074620000000000,5182.7,5182.81,5182.16,5182.16,2026-02-26T02:57:00.000000Z
7177,1772074680000000000,5182.16,5182.16,5180.92,5182.09,2026-02-26T02:58:00.000000Z
7178,1772074740000000000,5182.09,5182.09,5180.61,5180.61,2026-02-26T02:59:00.000000Z
7179,1772074800000000000,5180.61,5181.3,5180.6,5180.6,2026-02-26T03:00:00.000000Z
7180,1772074860000000000,5180.6,5183.95,5179.85,5183.79,2026-02-26T03:01:00.000000Z
7181,1772074920000000000,5183.79,5183.79,5182.38,5183.18,2026-02-26T03:02:00.000000Z
7182,1772074980000000000,5183.18,5183.59,5182.69,5183.59,2026-02-26T03:03:00.000000Z
7183,1772075040000000000,5183.59,5184.63,5182.4,5184.61,2026-02-26T03:04:00.000000Z
7184,1772075100000000000,5184.61,5184.61,5181.41,5181.41,2026-02-26T03:05:00.000000Z
7185,1772075160000000000,5181.41,5183.41,5181.41,5181.71,2026-02-26T03:06:00.000000Z
7186,1772075220000000000,5181.71,5182.93,5181.71,5182.59,2026-02-26T03:07:00.000000Z
7187,1772075280000000000,5182.59,5184.3,5181.89,5183.89,2026-02-26T03:08:00.000000Z
7188,1772075340000000000,5183.89,5183.89,5183.1,5183.1,2026-02-26T03:09:00.000000Z
7189,1772075400000000000,5183.1,5183.89,5183.1,5183.22,2026-02-26T03:10:00.000000Z
7190,1772075460000000000,5183.22,5183.94,5181.54,5181.68,2026-02-26T03:11:00.000000Z
7191,1772075520000000000,5181.68,5183.7,5181.68,5183.4,2026-02-26T03:12:00.000000Z
7192,1772075580000000000,5183.4,5183.5,5182.51,5183.12,2026-02-26T03:13:00.000000Z
7193,1772075640000000000,5183.12,5184.63,5183.12,5183.96,2026-02-26T03:14:00.000000Z
7194,1772075700000000000,5183.96,5186.99,5182.08,5186.02,2026-02-26T03:15:00.000000Z
7195,1772075760000000000,5186.02,5187.11,5185.04,5187.11,2026-02-26T03:16:00.000000Z
7196,1772075820000000000,5187.11,5188.8,5187.11,5188.8,2026-02-26T03:17:00.000000Z
7197,1772075880000000000,5188.8,5190.0,5187.81,5189.7,2026-02-26T03:18:00.000000Z
7198,1772075940000000000,5189.7,5189.7,5186.79,5186.91,2026-02-26T03:19:00.000000Z
7199,1772076000000000000,5186.91,5187.01,5184.56,5184.56,2026-02-26T03:20:00.000000Z
6800,1772076060000000000,5184.56,5186.45,5184.29,5184.57,2026-02-26T03:21:00.000000Z
6801,1772076120000000000,5184.57,5185.3,5184.28,5184.28,2026-02-26T03:22:00.000000Z
6802,1772076180000000000,5184.28,5186.94,5184.28,5186.41,2026-02-26T03:23:00.000000Z
6803,1772076240000000000,5186.41,5187.89,5186.41,5187.1,2026-02-26T03:24:00.000000Z
6804,1772076300000000000,5187.1,5187.16,5185.59,5185.59,2026-02-26T03:25:00.000000Z
6805,1772076360000000000,5185.59,5186.37,5185.59,5186.32,2026-02-26T03:26:00.000000Z
6806,1772076420000000000,5186.32,5186.32,5184.4,5185.19,2026-02-26T03:27:00.000000Z
6807,1772076480000000000,5185.19,5186.03,5184.5,5186.03,2026-02-26T03:28:00.000000Z
6808,1772076540000000000,5186.03,5186.03,5184.21,5185.1,2026-02-26T03:29:00.000000Z
6809,1772076600000000000,5185.1,5185.81,5185.07,5185.81,2026-02-26T03:30:00.000000Z
6810,1772076660000000000,5185.81,5186.03,5184.45,5186.03,2026-02-26T03:31:00.000000Z
6811,1772076720000000000,5186.03,5186.03,5184.7,5184.7,2026-02-26T03:32:00.000000Z
6812,1772076780000000000,5184.7,5186.0,5184.7,5186.0,2026-02-26T03:33:00.000000Z
6813,1772076840000000000,5186.0,5186.02,5185.82,5185.82,2026-02-26T03:34:00.000000Z
6814,1772076900000000000,5185.82,5185.82,5184.31,5184.31,2026-02-26T03:35:00.000000Z
6815,1772076960000000000,5184.31,5184.49,5183.31,5183.31,2026-02-26T03:36:00.000000Z
6816,1772077020000000000,5183.31,5183.54,5182.18,5183.04,2026-02-26T03:37:00.000000Z
6817,1772077080000000000,5183.04,5184.34,5183.04,5184.2,2026-02-26T03:38:00.000000Z
6818,1772077140000000000,5184.2,5184.21,5183.04,5183.04,2026-02-26T03:39:00.000000Z
6819,1772077200000000000,5183.04,5184.31,5183.04,5183.84,2026-02-26T03:40:00.000000Z
6820,1772077260000000000,5183.84,5184.8,5183.6,5184.8,2026-02-26T03:41:00.000000Z
6821,1772077320000000000,5184.8,5185.1,5184.72,5184.72,2026-02-26T03:42:00.000000Z
6822,1772077380000000000,5184.72,5184.72,5182.7,5182.7,2026-02-26T03:43:00.000000Z
6823,1772077440000000000,5182.7,5182.79,5182.69,5182.79,2026-02-26T03:44:00.000000Z
6824,1772077500000000000,5182.79,5182.8,5182.45,5182.8,2026-02-26T03:45:00.000000Z
6825,1772077560000000000,5182.8,5183.99,5182.12,5182.12,2026-02-26T03:46:00.000000Z
6826,1772077620000000000,5182.12,5182.12,5181.31,5181.86,2026-02-26T03:47:00.000000Z
6827,1772077680000000000,5181.86,5184.18,5181.86,5183.81,2026-02-26T03:48:00.000000Z
6828,1772077740000000000,5183.81,5184.74,5183.61,5184.74,2026-02-26T03:49:00.000000Z
6829,1772077800000000000,5184.74,5185.2,5184.74,5185.03,2026-02-26T03:50:00.000000Z
6830,1772077860000000000,5185.03,5186.03,5184.41,5186.03,2026-02-26T03:51:00.000000Z
6831,1772077920000000000,5186.03,5186.9,5186.03,5186.8,2026-02-26T03:52:00.000000Z
6832,1772077980000000000,5186.8,5186.92,5186.8,5186.9,2026-02-26T03:53:00.000000Z
6833,1772078040000000000,5186.9,5188.03,5186.5,5187.85,2026-02-26T03:54:00.000000Z
6834,1772078100000000000,5187.85,5188.02,5187.1,5187.46,2026-02-26T03:55:00.000000Z
6835,1772078160000000000,5187.46,5188.02,5187.46,5187.89,2026-02-26T03:56:00.000000Z
6836,1772078220000000000,5187.89,5188.74,5187.44,5188.74,2026-02-26T03:57:00.000000Z
6837,1772078280000000000,5188.74,5188.78,5188.7,5188.7,2026-02-26T03:58:00.000000Z
6838,1772078340000000000,5188.7,5188.79,5188.7,5188.79,2026-02-26T03:59:00.000000Z
6839,1772078400000000000,5188.79,5190.0,5188.79,5190.0,2026-02-26T04:00:00.000000Z
6840,1772078460000000000,5190.0,5191.1,5189.99,5191.1,2026-02-26T04:01:00.000000Z
6841,1772078520000000000,5191.1,5191.61,5190.14,5190.49,2026-02-26T04:02:00.000000Z
6842,1772078580000000000,5190.49,5190.58,5189.86,5190.01,2026-02-26T04:03:00.000000Z
6843,1772078640000000000,5190.01,5190.59,5190.0,5190.59,2026-02-26T04:04:00.000000Z
6844,1772078700000000000,5190.59,5191.76,5190.39,5190.72,2026-02-26T04:05:00.000000Z
6845,1772078760000000000,5190.72,5191.75,5190.41,5190.41,2026-02-26T04:06:00.000000Z
6846,1772078820000000000,5190.41,5194.43,5190.41,5193.21,2026-02-26T04:07:00.000000Z
6847,1772078880000000000,5193.21,5193.21,5192.49,5192.93,2026-02-26T04:08:00.000000Z
6848,1772078940000000000,5192.93,5193.1,5192.61,5193.1,2026-02-26T04:09:00.000000Z
6849,1772079000000000000,5193.1,5193.29,5192.31,5193.29,2026-02-26T04:10:00.000000Z
6850,1772079060000000000,5193.29,5193.54,5193.29,5193.3,2026-02-26T04:11:00.000000Z
6851,1772079120000000000,5193.3,5195.99,5192.56,5193.45,2026-02-26T04:12:00.000000Z
6852,1772079180000000000,5193.45,5194.38,5193.11,5193.12,2026-02-26T04:13:00.000000Z
6853,1772079240000000000,5193.12,5193.52,5193.07,5193.49,2026-02-26T04:14:00.000000Z
6854,1772079300000000000,5193.49,5194.05,5193.1,5194.05,2026-02-26T04:15:00.000000Z
6855,1772079360000000000,5194.05,5194.39,5192.61,5192.61,2026-02-26T04:16:00.000000Z
6856,1772079420000000000,5192.61,5192.61,5191.72,5192.03,2026-02-26T04:17:00.000000Z
6857,1772079480000000000,5192.03,5192.03,5190.6,5190.6,2026-02-26T04:18:00.000000Z
6858,1772079540000000000,5190.6,5191.48,5189.31,5190.8,2026-02-26T04:19:00.000000Z
6859,1772079600000000000,5190.8,5191.59,5190.54,5191.59,2026-02-26T04:20:00.000000Z
6860,1772079660000000000,5191.59,5191.59,5191.58,5191.59,2026-02-26T04:21:00.000000Z
6861,1772079720000000000,5191.59,5191.8,5191.2,5191.8,2026-02-26T04:22:00.000000Z
6862,1772079780000000000,5191.8,5192.06,5190.41,5190.53,2026-02-26T04:23:00.000000Z
6863,1772079840000000000,5190.53,5191.02,5188.62,5191.02,2026-02-26T04:24:00.000000Z
6864,1772079900000000000,5191.02,5191.99,5190.61,5191.0,2026-02-26T04:25:00.000000Z
6865,1772079960000000000,5191.0,5191.0,5188.74,5188.74,2026-02-26T04:26:00.000000Z
6866,1772080020000000000,5188.74,5190.86,5188.74,5190.86,2026-02-26T04:27:00.000000Z
6867,1772080080000000000,5190.86,5191.59,5190.72,5191.08,2026-02-26T04:28:00.000000Z
6868,1772080140000000000,5191.08,5191.33,5190.22,5191.33,2026-02-26T04:29:00.000000Z
6869,1772080200000000000,5191.33,5191.33,5190.0,5191.02,2026-02-26T04:30:00.000000Z
6870,1772080260000000000,5191.02,5191.59,5190.81,5191.56,2026-02-26T04:31:00.000000Z
6871,1772080320000000000,5191.56,5191.56,5190.71,5191.05,2026-02-26T04:32:00.000000Z
6872,1772080380000000000,5191.05,5191.59,5191.05,5191.43,2026-02-26T04:33:00.000000Z
6873,1772080440000000000,5191.43,5191.6,5190.64,5191.6,2026-02-26T04:34:00.000000Z
6874,1772080500000000000,5191.6,5191.6,5191.2,5191.2,2026-02-26T04:35:00.000000Z
6875,1772080560000000000,5191.2,5191.6,5191.2,5191.6,2026-02-26T04:36:00.000000Z
6876,1772080620000000000,5191.6,5191.9,5191.5,5191.75,2026-02-26T04:37:00.000000Z
6877,1772080680000000000,5191.75,5191.94,5191.52,5191.71,2026-02-26T04:38:00.000000Z
6878,1772080740000000000,5191.71,5192.51,5191.12,5192.51,2026-02-26T04:39:00.000000Z
6879,1772080800000000000,5192.51,5192.51,5191.93,5192.4,2026-02-26T04:40:00.000000Z
6880,1772080860000000000,5192.4,5192.77,5192.4,5192.77,2026-02-26T04:41:00.000000Z
6881,1772080920000000000,5192.77,5193.0,5192.41,5193.0,2026-02-26T04:42:00.000000Z
6882,1772080980000000000,5193.0,5193.0,5191.9,5192.03,2026-02-26T04:43:00.000000Z
6883,1772081040000000000,5192.03,5192.33,5191.65,5191.65,2026-02-26T04:44:00.000000Z
6884,1772081100000000000,5191.65,5191.99,5191.65,5191.99,2026-02-26T04:45:00.000000Z
6885,1772081160000000000,5191.99,5191.99,5190.04,5190.52,2026-02-26T04:46:00.000000Z
6886,1772081220000000000,5190.52,5190.52,5190.0,5190.51,2026-02-26T04:47:00.000000Z
6887,1772081280000000000,5190.51,5191.33,5190.51,5190.63,2026-02-26T04:48:00.000000Z
6888,1772081340000000000,5190.63,5190.63,5188.07,5188.08,2026-02-26T04:49:00.000000Z
6889,1772081400000000000,5188.08,5189.29,5188.08,5188.72,2026-02-26T04:50:00.000000Z
6890,1772081460000000000,5188.72,5188.72,5188.43,5188.55,2026-02-26T04:51:00.000000Z
6891,1772081520000000000,5188.55,5189.89,5188.55,5189.45,2026-02-26T04:52:00.000000Z
6892,1772081580000000000,5189.45,5189.99,5189.11,5189.99,2026-02-26T04:53:00.000000Z
6893,1772081640000000000,5189.99,5190.09,5189.62,5189.99,2026-02-26T04:54:00.000000Z
6894,1772081700000000000,5189.99,5189.99,5189.99,5189.99,2026-02-26T04:55:00.000000Z
6895,1772081760000000000,5189.99,5190.66,5189.61,5190.6,2026-02-26T04:56:00.000000Z
6896,1772081820000000000,5190.6,5190.82,5189.68,5190.82,2026-02-26T04:57:00.000000Z
6897,1772081880000000000,5190.82,5190.82,5190.49,5190.49,2026-02-26T04:58:00.000000Z
6898,1772081940000000000,5190.49,5190.49,5189.46,5190.2,2026-02-26T04:59:00.000000Z
6899,1772082000000000000,5190.2,5191.19,5190.2,5190.7,2026-02-26T05:00:00.000000Z
6900,1772082060000000000,5190.7,5191.95,5190.41,5191.7,2026-02-26T05:01:00.000000Z
6901,1772082120000000000,5191.7,5191.7,5188.08,5188.08,2026-02-26T05:02:00.000000Z
6902,1772082180000000000,5188.08,5189.27,5187.62,5189.27,2026-02-26T05:03:00.000000Z
6903,1772082240000000000,5189.27,5189.74,5189.12,5189.74,2026-02-26T05:04:00.000000Z
6904,1772082300000000000,5189.74,5190.99,5189.04,5189.15,2026-02-26T05:05:00.000000Z
6905,1772082360000000000,5189.15,5189.15,5189.15,5189.15,2026-02-26T05:06:00.000000Z
6906,1772082420000000000,5189.15,5190.82,5189.15,5190.32,2026-02-26T05:07:00.000000Z
6907,1772082480000000000,5190.32,5191.58,5190.32,5191.58,2026-02-26T05:08:00.000000Z
6908,1772082540000000000,5191.58,5191.69,5190.61,5191.69,2026-02-26T05:09:00.000000Z
6909,1772082600000000000,5191.69,5192.98,5191.69,5192.1,2026-02-26T05:10:00.000000Z
6910,1772082660000000000,5192.1,5192.74,5192.1,5192.74,2026-02-26T05:11:00.000000Z
6911,1772082720000000000,5192.74,5194.89,5192.74,5194.71,2026-02-26T05:12:00.000000Z
6912,1772082780000000000,5194.71,5197.11,5194.71,5196.66,2026-02-26T05:13:00.000000Z
6913,1772082840000000000,5196.66,5196.91,5195.82,5195.97,2026-02-26T05:14:00.000000Z
6914,1772082900000000000,5195.97,5196.87,5193.61,5196.87,2026-02-26T05:15:00.000000Z
6915,1772082960000000000,5196.87,5199.64,5196.87,5197.34,2026-02-26T05:16:00.000000Z
6916,1772083020000000000,5197.34,5197.63,5195.47,5196.3,2026-02-26T05:17:00.000000Z
6917,1772083080000000000,5196.3,5198.6,5196.3,5198.12,2026-02-26T05:18:00.000000Z
6918,1772083140000000000,5198.12,5198.94,5196.11,5196.47,2026-02-26T05:19:00.000000Z
6919,1772083200000000000,5196.47,5196.47,5195.24,5195.71,2026-02-26T05:20:00.000000Z
6920,1772083260000000000,5195.71,5195.9,5195.22,5195.9,2026-02-26T05:21:00.000000Z
6921,1772083320000000000,5195.9,5195.91,5195.77,5195.91,2026-02-26T05:22:00.000000Z
6922,1772083380000000000,5195.91,5199.2,5195.91,5199.02,2026-02-26T05:23:00.000000Z
6923,1772083440000000000,5199.02,5199.2,5199.02,5199.02,2026-02-26T05:24:00.000000Z
6924,1772083500000000000,5199.02,5201.0,5199.02,5200.33,2026-02-26T05:25:00.000000Z
6925,1772083560000000000,5200.33,5200.58,5199.56,5199.56,2026-02-26T05:26:00.000000Z
6926,1772083620000000000,5199.56,5200.15,5197.78,5198.32,2026-02-26T05:27:00.000000Z
6927,1772083680000000000,5198.32,5198.32,5196.75,5196.76,2026-02-26T05:28:00.000000Z
6928,1772083740000000000,5196.76,5197.79,5196.65,5197.5,2026-02-26T05:29:00.000000Z
6929,1772083800000000000,5197.5,5198.14,5196.93,5197.6,2026-02-26T05:30:00.000000Z
6930,1772083860000000000,5197.6,5197.6,5196.14,5196.65,2026-02-26T05:31:00.000000Z
6931,1772083920000000000,5196.65,5197.59,5196.65,5196.66,2026-02-26T05:32:00.000000Z
6932,1772083980000000000,5196.66,5197.89,5196.66,5197.89,2026-02-26T05:33:00.000000Z
6933,1772084040000000000,5197.89,5198.17,5197.56,5197.89,2026-02-26T05:34:00.000000Z
6934,1772084100000000000,5197.89,5198.07,5196.74,5196.74,2026-02-26T05:35:00.000000Z
6935,1772084160000000000,5196.74,5199.86,5196.74,5198.88,2026-02-26T05:36:00.000000Z
6936,1772084220000000000,5198.88,5198.88,5193.32,5193.32,2026-02-26T05:37:00.000000Z
6937,1772084280000000000,5193.32,5195.92,5193.32,5195.31,2026-02-26T05:38:00.000000Z
6938,1772084340000000000,5195.31,5195.59,5194.4,5195.14,2026-02-26T05:39:00.000000Z
6939,1772084400000000000,5195.14,5196.55,5195.14,5196.55,2026-02-26T05:40:00.000000Z
6940,1772084460000000000,5196.55,5197.67,5196.0,5196.01,2026-02-26T05:41:00.000000Z
6941,1772084520000000000,5196.01,5197.5,5196.01,5196.37,2026-02-26T05:42:00.000000Z
6942,1772084580000000000,5196.37,5197.6,5196.37,5197.6,2026-02-26T05:43:00.000000Z
6943,1772084640000000000,5197.6,5197.6,5196.03,5196.4,2026-02-26T05:44:00.000000Z
6944,1772084700000000000,5196.4,5196.49,5195.1,5195.39,2026-02-26T05:45:00.000000Z
6945,1772084760000000000,5195.39,5195.39,5190.36,5191.24,2026-02-26T05:46:00.000000Z
6946,1772084820000000000,5191.24,5191.29,5190.83,5191.29,2026-02-26T05:47:00.000000Z
6947,1772084880000000000,5191.29,5191.29,5188.76,5189.28,2026-02-26T05:48:00.000000Z
6948,1772084940000000000,5189.28,5190.8,5188.72,5190.8,2026-02-26T05:49:00.000000Z
6949,1772085000000000000,5190.8,5191.18,5190.51,5190.51,2026-02-26T05:50:00.000000Z
6950,1772085060000000000,5190.51,5192.16,5189.13,5191.59,2026-02-26T05:51:00.000000Z
6951,1772085120000000000,5191.59,5192.8,5191.17,5191.52,2026-02-26T05:52:00.000000Z
6952,1772085180000000000,5191.52,5191.78,5191.33,5191.77,2026-02-26T05:53:00.000000Z
6953,1772085240000000000,5191.77,5191.77,5190.91,5190.91,2026-02-26T05:54:00.000000Z
6954,1772085300000000000,5190.91,5192.9,5190.91,5192.9,2026-02-26T05:55:00.000000Z
6955,1772085360000000000,5192.9,5192.9,5192.15,5192.3,2026-02-26T05:56:00.000000Z
6956,1772085420000000000,5192.3,5194.52,5192.3,5194.21,2026-02-26T05:57:00.000000Z
6957,1772085480000000000,5194.21,5194.87,5193.67,5194.87,2026-02-26T05:58:00.000000Z
6958,1772085540000000000,5194.87,5194.87,5193.73,5194.85,2026-02-26T05:59:00.000000Z
6959,1772085600000000000,5194.85,5195.16,5193.89,5195.0,2026-02-26T06:00:00.000000Z
6960,1772085660000000000,5195.0,5195.83,5194.99,5195.83,2026-02-26T06:01:00.000000Z
6961,1772085720000000000,5195.83,5195.83,5192.89,5192.89,2026-02-26T06:02:00.000000Z
6962,1772085780000000000,5192.89,5193.19,5191.99,5193.07,2026-02-26T06:03:00.000000Z
6963,1772085840000000000,5193.07,5193.07,5190.48,5190.48,2026-02-26T06:04:00.000000Z
6964,1772085900000000000,5190.48,5191.9,5190.48,5191.25,2026-02-26T06:05:00.000000Z
6965,1772085960000000000,5191.25,5195.92,5191.25,5195.92,2026-02-26T06:06:00.000000Z
6966,1772086020000000000,5195.92,5196.26,5195.38,5195.39,2026-02-26T06:07:00.000000Z
6967,1772086080000000000,5195.39,5196.27,5195.39,5195.87,2026-02-26T06:08:00.000000Z
6968,1772086140000000000,5195.87,5196.25,5195.87,5195.88,2026-02-26T06:09:00.000000Z
6969,1772086200000000000,5195.88,5195.88,5194.38,5194.38,2026-02-26T06:10:00.000000Z
6970,1772086260000000000,5194.38,5194.38,5193.45,5193.46,2026-02-26T06:11:00.000000Z
6971,1772086320000000000,5193.46,5195.02,5192.94,5194.37,2026-02-26T06:12:00.000000Z
6972,1772086380000000000,5194.37,5194.37,5194.37,5194.37,2026-02-26T06:13:00.000000Z
6973,1772086440000000000,5194.37,5194.84,5194.31,5194.6,2026-02-26T06:14:00.000000Z
6974,1772086500000000000,5194.6,5195.39,5194.56,5195.39,2026-02-26T06:15:00.000000Z
6975,1772086560000000000,5195.39,5195.39,5193.61,5194.69,2026-02-26T06:16:00.000000Z
6976,1772086620000000000,5194.69,5194.69,5194.5,5194.5,2026-02-26T06:17:00.000000Z
6977,1772086680000000000,5194.5,5194.5,5191.95,5192.3,2026-02-26T06:18:00.000000Z
6978,1772086740000000000,5192.3,5193.83,5192.3,5193.12,2026-02-26T06:19:00.000000Z
6979,1772086800000000000,5193.12,5194.53,5191.8,5192.29,2026-02-26T06:20:00.000000Z
6980,1772086860000000000,5192.29,5193.61,5192.29,5193.5,2026-02-26T06:21:00.000000Z
6981,1772086920000000000,5193.5,5193.5,5191.81,5191.81,2026-02-26T06:22:00.000000Z
6982,1772086980000000000,5191.81,5192.86,5190.49,5192.86,2026-02-26T06:23:00.000000Z
6983,1772087040000000000,5192.86,5193.24,5192.86,5193.24,2026-02-26T06:24:00.000000Z
6984,1772087100000000000,5193.24,5193.52,5193.0,5193.1,2026-02-26T06:25:00.000000Z
6985,1772087160000000000,5193.1,5194.08,5193.1,5193.65,2026-02-26T06:26:00.000000Z
6986,1772087220000000000,5193.65,5193.85,5192.04,5192.61,2026-02-26T06:27:00.000000Z
6987,1772087280000000000,5192.61,5194.59,5192.61,5194.52,2026-02-26T06:28:00.000000Z
6988,1772087340000000000,5194.52,5194.52,5190.82,5190.84,2026-02-26T06:29:00.000000Z
6989,1772087400000000000,5190.84,5194.43,5190.84,5194.43,2026-02-26T06:30:00.000000Z
6990,1772087460000000000,5194.43,5194.43,5193.43,5193.86,2026-02-26T06:31:00.000000Z
6991,1772087520000000000,5193.86,5194.55,5193.86,5194.1,2026-02-26T06:32:00.000000Z
6992,1772087580000000000,5194.1,5194.1,5193.3,5194.09,2026-02-26T06:33:00.000000Z
6993,1772087640000000000,5194.09,5194.63,5193.73,5194.21,2026-02-26T06:34:00.000000Z
6994,1772087700000000000,5194.21,5194.97,5194.21,5194.97,2026-02-26T06:35:00.000000Z
6995,1772087760000000000,5194.97,5195.38,5192.31,5192.31,2026-02-26T06:36:00.000000Z
6996,1772087820000000000,5192.31,5193.53,5192.31,5193.53,2026-02-26T06:37:00.000000Z
6997,1772087880000000000,5193.53,5193.84,5193.53,5193.84,2026-02-26T06:38:00.000000Z
6998,1772087940000000000,5193.84,5195.39,5193.84,5195.39,2026-02-26T06:39:00.000000Z
6999,1772088000000000000,5195.39,5195.59,5193.12,5193.12,2026-02-26T06:40:00.000000Z
6600,1772088060000000000,5193.12,5195.27,5193.12,5195.27,2026-02-26T06:41:00.000000Z
6601,1772088120000000000,5195.27,5195.27,5194.2,5194.2,2026-02-26T06:42:00.000000Z
6602,1772088180000000000,5194.2,5195.18,5194.2,5195.18,2026-02-26T06:43:00.000000Z
6603,1772088240000000000,5195.18,5195.38,5195.18,5195.38,2026-02-26T06:44:00.000000Z
6604,1772088300000000000,5195.38,5195.38,5194.87,5195.18,2026-02-26T06:45:00.000000Z
6605,1772088360000000000,5195.18,5195.18,5195.18,5195.18,2026-02-26T06:46:00.000000Z
6606,1772088420000000000,5195.18,5195.18,5192.21,5192.59,2026-02-26T06:47:00.000000Z
6607,1772088480000000000,5192.59,5194.19,5192.59,5194.19,2026-02-26T06:48:00.000000Z
6608,1772088540000000000,5194.19,5194.19,5190.5,5191.71,2026-02-26T06:49:00.000000Z
6609,1772088600000000000,5191.71,5193.27,5189.84,5193.27,2026-02-26T06:50:00.000000Z
6610,1772088660000000000,5193.27,5194.61,5193.27,5193.61,2026-02-26T06:51:00.000000Z
6611,1772088720000000000,5193.61,5194.29,5193.61,5193.7,2026-02-26T06:52:00.000000Z
6612,1772088780000000000,5193.7,5193.7,5192.03,5193.0,2026-02-26T06:53:00.000000Z
6613,1772088840000000000,5193.0,5193.0,5190.99,5191.57,2026-02-26T06:54:00.000000Z
6614,1772088900000000000,5191.57,5191.88,5190.51,5191.0,2026-02-26T06:55:00.000000Z
6615,1772088960000000000,5191.0,5191.08,5190.39,5191.08,2026-02-26T06:56:00.000000Z
6616,1772089020000000000,5191.08,5191.08,5189.42,5190.1,2026-02-26T06:57:00.000000Z
6617,1772089080000000000,5190.1,5190.8,5189.89,5189.89,2026-02-26T06:58:00.000000Z
6618,1772089140000000000,5189.89,5190.8,5189.4,5190.8,2026-02-26T06:59:00.000000Z
6619,1772089200000000000,5190.8,5192.86,5189.83,5189.83,2026-02-26T07:00:00.000000Z
6620,1772089260000000000,5189.83,5190.0,5189.04,5189.62,2026-02-26T07:01:00.000000Z
6621,1772089320000000000,5189.62,5189.62,5186.45,5186.45,2026-02-26T07:02:00.000000Z
6622,1772089380000000000,5186.45,5187.3,5186.45,5186.62,2026-02-26T07:03:00.000000Z
6623,1772089440000000000,5186.62,5188.77,5185.01,5188.36,2026-02-26T07:04:00.000000Z
6624,1772089500000000000,5188.36,5189.0,5187.15,5188.0,2026-02-26T07:05:00.000000Z
6625,1772089560000000000,5188.0,5188.0,5186.5,5187.09,2026-02-26T07:06:00.000000Z
6626,1772089620000000000,5187.09,5187.09,5186.31,5186.31,2026-02-26T07:07:00.000000Z
6627,1772089680000000000,5186.31,5186.83,5185.01,5185.57,2026-02-26T07:08:00.000000Z
6628,1772089740000000000,5185.57,5185.57,5181.67,5182.6,2026-02-26T07:09:00.000000Z
6629,1772089800000000000,5182.6,5182.98,5174.7,5181.39,2026-02-26T07:10:00.000000Z
6630,1772089860000000000,5181.39,5183.75,5181.39,5183.75,2026-02-26T07:11:00.000000Z
6631,1772089920000000000,5183.75,5184.44,5183.56,5183.57,2026-02-26T07:12:00.000000Z
6632,1772089980000000000,5183.57,5183.57,5182.77,5182.98,2026-02-26T07:13:00.000000Z
6633,1772090040000000000,5182.98,5183.71,5182.98,5183.71,2026-02-26T07:14:00.000000Z
6634,1772090100000000000,5183.71,5185.09,5183.71,5183.95,2026-02-26T07:15:00.000000Z
6635,1772090160000000000,5183.95,5183.95,5183.3,5183.42,2026-02-26T07:16:00.000000Z
6636,1772090220000000000,5183.42,5185.27,5183.41,5185.27,2026-02-26T07:17:00.000000Z
6637,1772090280000000000,5185.27,5185.27,5184.74,5184.76,2026-02-26T07:18:00.000000Z
