,timestamp,open,high,low,close,datetime
6882,1772080980000000000,89.4,89.4,89.33,89.34,2026-02-26T04:43:00.000000Z
6883,1772081040000000000,89.34,89.35,89.24,89.31,2026-02-26T04:44:00.000000Z
6884,1772081100000000000,89.31,89.37,89.29,89.29,2026-02-26T04:45:00.000000Z
6885,1772081160000000000,89.29,89.29,89.17,89.21,2026-02-26T04:46:00.000000Z
6886,1772081220000000000,89.21,89.36,89.21,89.34,2026-02-26T04:47:00.000000Z
6887,1772081280000000000,89.34,89.38,89.32,89.33,2026-02-26T04:48:00.000000Z
6888,1772081340000000000,89.33,89.35,89.28,89.31,2026-02-26T04:49:00.000000Z
6889,1772081400000000000,89.31,89.34,89.23,89.28,2026-02-26T04:50:00.000000Z
6890,1772081460000000000,89.28,89.28,89.25,89.26,2026-02-26T04:51:00.000000Z
6891,1772081520000000000,89.26,89.39,89.26,89.33,2026-02-26T04:52:00.000000Z
6892,1772081580000000000,89.33,89.36,89.32,89.34,2026-02-26T04:53:00.000000Z
